name,AGI,At_symbol,At_full_name,At_short_description,leaf_tissue.root.yellowgreen.Dead,root_tissue.leaf.lightsteelblue1.Live,root_tissue.leaf.midnightblue.Live,root_tissue.leaf.thistle2.Dead,root_tissue.leaf.red.Dead,root_tissue.root.plum1.Dead,root_tissue.root.yellowgreen.Dead
BraA03g003180.3C,AT5G07820,NA,NA,Plant calmodulin-binding protein-related,0,0,0,0,0,0,0
BraA03g003190.3C,AT1G74710,ATICS1,ARABIDOPSIS ISOCHORISMATE SYNTHASE 1,ADC synthase superfamily protein,0,0,0,0,0,0,0
BraA03g003200.3C,AT5G07860,NA,NA,HXXXD-type acyl-transferase family protein,0,0,0,0,0,0,0
BraA03g003210.3C,AT5G61210,ATSNAP33,NA,soluble N-ethylmaleimide-sensitive factor adaptor protein 33,0,0,0,0,0,0,0
BraA03g003220.3C,AT5G07890,NA,NA,myosin heavy chain-related,0,0,0,0,0,0,0
BraA03g003230.3C,AT5G07910,NA,NA,Leucine-rich repeat (LRR) family protein,0,0,0,0,0,0,0
BraA03g003240.3C,AT5G07920,ATDGK1,DIACYLGLYCEROL KINASE 1,diacylglycerol kinase1,0,0,0,0,0,0,0
BraA03g003250.3C,AT5G08020,ATRPA70B,ARABIDOPSIS THALIANA RPA70-KDA SUBUNIT B,RPA70-kDa subunit B,0,0,0,0,0,0,0
BraA03g003270.3C,AT5G08050,RIQ1,NA,Protein of unknown function (DUF1118),0,0,0,0,0,0,0
BraA03g003280.3C,AT5G08060,NA,NA,NA,0,0,0,0,0,0,0
BraA03g003290.3C,AT3G15950,NAI2,NA,DNA topoisomerase-related,0,0,0,0,0,0,0
BraA03g003300.3C,AT5G08070,TCP17,TCP domain protein 17,TCP domain protein 17,0,0,0,0,0,0,0
BraA03g003310.3C,AT5G08080,ATSYP132,NA,syntaxin of plants 132,0,0,0,0,0,0,0
BraA03g003320.3C,AT5G08130,BIM1,BES1-INTERACTING MYC-LIKE1,basic helix-loop-helix (bHLH) DNA-binding superfamily protein,0,1,0,0,0,0,0
BraA03g003330.3C,AT5G08139,NA,NA,RING/U-box superfamily protein,0,0,0,0,0,0,0
BraA03g003340.3C,AT5G08141,AtbZIP75,basic leucine-zipper 75,basic leucine-zipper 75,0,0,0,0,0,0,0
BraA03g003350.3C,AT5G08150,SOB5,SUPPRESSOR OF PHYTOCHROME B 5,suppressor of phytochrome b 5,0,0,0,0,0,0,0
BraA03g003360.3C,AT5G08160,ATPK3,serine/threonine protein kinase 3,serine/threonine protein kinase 3,0,0,0,0,0,0,0
BraA03g003370.3C,AT5G08170,ATAIH,AGMATINE IMINOHYDROLASE,porphyromonas-type peptidyl-arginine deiminase family protein,0,0,0,0,0,0,0
BraA03g003380.3C,AT5G08190,NF-YB12,"nuclear factor Y, subunit B12","nuclear factor Y, subunit B12",0,0,0,0,0,0,0
BraA03g003390.3C,AT5G08200,NA,NA,peptidoglycan-binding LysM domain-containing protein,0,0,0,0,0,0,0
BraA03g003400.3C,AT5G08240,NA,NA,NA,0,0,0,0,0,0,0
BraA03g003410.3C,AT5G08260,scpl35,serine carboxypeptidase-like 35,serine carboxypeptidase-like 35,0,0,0,0,0,0,0
BraA03g003420.3C,AT5G08280,HEMC,hydroxymethylbilane synthase,hydroxymethylbilane synthase,0,0,0,0,0,0,0
BraA03g003430.3C,AT2G27040,AGO4,ARGONAUTE 4,Argonaute family protein,0,0,0,0,0,0,0
BraA03g003440.3C,AT5G08300,NA,NA,"Succinyl-CoA ligase, alpha subunit",0,0,0,0,0,0,0
BraA03g003450.3C,AT5G08305,NA,NA,Pentatricopeptide repeat (PPR) superfamily protein,0,0,0,0,0,0,0
BraA03g003460.3C,AT5G08330,AtTCP21,NA,TCP family transcription factor,0,0,0,0,0,0,0
BraA03g003470.3C,AT5G08335,ATICMTB,ARABIDOPSIS THALIANA ISOPRENYL CYSTEINE METHYLTRANSFERASE B,Isoprenylcysteine carboxyl methyltransferase (ICMT) family,0,0,0,0,0,0,0
BraA03g003480.3C,AT5G08340,NA,NA,Nucleotidylyl transferase superfamily protein,0,0,0,0,0,0,0
BraA03g003490.3C,AT5G08350,NA,NA,GRAM domain-containing protein / ABA-responsive protein-related,0,0,0,0,0,0,0
BraA03g003500.3C,AT5G08370,AGAL2,alpha-galactosidase 2,alpha-galactosidase 2,0,0,0,0,0,0,0
BraA03g003510.3C,AT5G08380,AGAL1,alpha-galactosidase 1,alpha-galactosidase 1,0,0,0,0,0,0,0
BraA03g003520.3C,AT5G08391,NA,NA,Protein of unknown function (DUF 3339),0,0,0,0,0,0,0
BraA03g003530.3C,AT5G08390,KTN80.3,Katanin p80 subunit 3,Transducin/WD40 repeat-like superfamily protein,0,0,1,0,0,0,0
BraA03g003540.3C,AT5G08400,NA,NA,Protein of unknown function (DUF3531),0,0,0,0,0,0,0
BraA03g003550.3C,AT5G08415,LIP1,lipoyl synthase 1,Radical SAM superfamily protein,0,0,0,0,0,0,0
BraA03g003570.3C,AT5G08450,HDC1,Histone Deacetylation Complex 1,NA,0,0,0,0,0,0,0
BraA03g003580.3C,AT5G08480,NA,NA,VQ motif-containing protein,0,0,0,0,0,0,0
BraA03g003590.3C,AT5G08490,SLG1,SLOW GROWTH 1,Tetratricopeptide repeat (TPR)-like superfamily protein,0,0,0,0,0,0,0
BraA03g003600.3C,AT5G08520,MYBS2,NA,Duplicated homeodomain-like superfamily protein,0,0,0,0,0,0,0
BraA03g003610.3C,AT5G08530,CI51,51 kDa subunit of complex I,51 kDa subunit of complex I,0,0,0,0,0,0,0
BraA03g003630.3C,AT5G08540,NA,NA,NA,0,0,0,0,0,0,0
BraA03g003680.3C,AT1G24764,ATMAP70-2,microtubule-associated proteins 70-2,microtubule-associated proteins 70-2,0,0,0,0,0,0,0
BraA03g003690.3C,AT5G08550,ILP1,increased level of polyploidy1-1D,GC-rich sequence DNA-binding factor-like protein,0,0,0,0,0,0,0
BraA03g003700.3C,AT1G15750,TPL,TOPLESS,Transducin family protein / WD-40 repeat family protein,0,0,0,0,0,0,0
BraA03g003710.3C,AT3G15880,TPR4,TOPLESS-RELATED 4,WUS-interacting protein 2,0,0,0,0,0,0,0
BraA03g003720.3C,AT5G08565,SPT4-1,NA,Transcription initiation Spt4-like protein,0,0,0,0,0,0,0
BraA03g003730.3C,AT5G08570,NA,NA,Pyruvate kinase family protein,0,0,0,0,0,0,0
BraA03g003740.3C,AT5G08580,NA,NA,Calcium-binding EF hand family protein,0,0,0,0,0,0,0
BraA03g003750.3C,AT5G08590,ASK2,ARABIDOPSIS SERINE/THREONINE KINASE 2,SNF1-related protein kinase 2.1,0,0,0,0,0,0,0
BraA03g003760.3C,AT5G02700,NA,NA,F-box/RNI-like superfamily protein,0,0,0,0,0,0,0
BraA03g003770.3C,AT5G08630,NA,NA,DDT domain-containing protein,0,0,0,0,0,0,0
BraA03g003780.3C,AT5G08650,NA,NA,Small GTP-binding protein,0,0,0,0,0,0,0
BraA03g003790.3C,AT5G08690,NA,NA,ATP synthase alpha/beta family protein,0,0,0,0,0,0,0
BraA03g003800.3C,AT5G08680,NA,NA,ATP synthase alpha/beta family protein,0,0,0,0,0,0,0
BraA03g003810.3C,AT5G08790,anac081,Arabidopsis NAC domain containing protein 81,NAC (No Apical Meristem) domain transcriptional regulator superfamily protein,0,0,0,0,0,0,0
BraA03g003820.3C,AT5G09220,AAP2,amino acid permease 2,amino acid permease 2,0,0,0,0,0,0,0
BraA03g003830.3C,AT5G09300,NA,NA,Thiamin diphosphate-binding fold (THDP-binding) superfamily protein,0,0,0,0,0,0,0
BraA03g003840.3C,AT5G09310,PEN-2,PEN-2,NA,0,0,0,0,0,0,0
BraA03g003850.3C,AT5G09330,ANAC082,NAC domain containing protein 82,NAC domain containing protein 82,0,0,0,0,0,0,0
BraA03g003860.3C,AT5G09400,AtKUP7,NA,K+ uptake permease 7,0,0,0,0,0,0,0
BraA03g003870.3C,AT5G09430,NA,NA,alpha/beta-Hydrolases superfamily protein,0,0,0,0,0,0,0
BraA03g003880.3C,AT5G09470,DIC3,dicarboxylate carrier 3,dicarboxylate carrier 3,0,0,0,0,0,0,0
BraA03g003890.3C,AT5G09480,NA,NA,hydroxyproline-rich glycoprotein family protein,0,0,0,0,0,0,0
BraA03g003900.3C,AT5G09500,NA,NA,Ribosomal protein S19 family protein,0,0,0,0,0,0,0
BraA03g003910.3C,AT5G09530,PELPK1,Pro-Glu-Leu|Ile|Val-Pro-Lys 1,hydroxyproline-rich glycoprotein family protein,0,0,0,0,0,0,0
BraA03g003920.3C,AT5G09550,GDI,RAB GDP-dissociation inhibitor,GDP dissociation inhibitor family protein / Rab GTPase activator family protein,0,0,0,0,0,0,0
BraA03g003930.3C,AT5G09590,HSC70-5,HEAT SHOCK COGNATE,mitochondrial HSO70 2,0,0,0,0,0,0,0
BraA03g003940.3C,AT5G09630,NA,NA,LisH/CRA/RING-U-box domains-containing protein,0,0,0,0,0,0,0
BraA03g003950.3C,AT5G09650,AtPPa6,pyrophosphorylase 6,pyrophosphorylase 6,0,0,0,0,0,0,0
BraA03g003970.3C,AT5G39650,DAU2,DUO1-activated unknown 2,Protein of unknown function (DUF679),0,0,0,0,0,0,0
BraA03g003980.3C,AT5G09760,NA,NA,Plant invertase/pectin methylesterase inhibitor superfamily,0,0,0,0,0,0,0
BraA03g003990.3C,AT5G09770,NA,NA,Ribosomal protein L17 family protein,0,0,0,0,0,0,0
BraA03g004000.3C,AT5G09810,ACT7,actin 7,actin 7,0,0,0,0,0,0,0
BraA03g004010.3C,AT5G09820,FBN5,Fibrillin5,Plastid-lipid associated protein PAP / fibrillin family protein,0,0,0,0,0,0,0
BraA03g004020.3C,AT5G09850,NA,NA,Transcription elongation factor (TFIIS) family protein,0,0,0,0,0,0,0
BraA03g004030.3C,AT5G09870,CESA5,cellulose synthase 5,cellulose synthase 5,0,0,0,0,0,0,0
BraA03g004040.3C,AT5G09876,NA,NA,NA,0,0,0,0,0,0,0
BraA03g004050.3C,AT5G09900,EMB2107,EMBRYO DEFECTIVE  2107,"26S proteasome regulatory subunit, putative (RPN5)",0,0,0,0,0,0,0
BraA03g004060.3C,AT5G09920,ATRPB15.9,NA,"RNA polymerase II, Rpb4, core protein",0,0,0,0,0,0,0
BraA03g004070.3C,AT5G09940,NA,NA,Protein of unknown function (DUF1635),0,0,0,0,0,0,0
BraA03g004080.3C,AT5G09980,PROPEP4,elicitor peptide 4 precursor,elicitor peptide 4 precursor,0,0,0,0,0,0,0
BraA03g004090.3C,AT5G10010,HIT4,HEAT INTOLERANT 4,NA,0,0,0,0,0,0,0
BraA03g004100.3C,AT5G10020,SIRK1,sucrose-induced receptor kinase 1,Leucine-rich receptor-like protein kinase family protein,0,0,0,0,0,0,0
BraA03g004110.3C,AT5G10050,NA,NA,NAD(P)-binding Rossmann-fold superfamily protein,0,0,0,0,0,0,0
BraA03g004120.3C,AT5G10060,NA,NA,ENTH/VHS family protein,0,0,0,0,0,0,0
BraA03g004130.3C,AT5G10090,TPR13,tetratricopeptide repeat 13,Tetratricopeptide repeat (TPR)-like superfamily protein,0,0,0,0,0,0,0
BraA03g004140.3C,AT5G10100,TPPI,trehalose-6-phosphate phosphatase I,Haloacid dehalogenase-like hydrolase (HAD) superfamily protein,0,0,0,0,0,0,0
BraA03g004150.3C,AT5G10110,NA,NA,NA,0,0,0,0,0,0,0
BraA03g004160.3C,AT5G10120,NA,NA,Ethylene insensitive 3 family protein,0,0,0,0,0,0,0
BraA03g004170.3C,AT5G10140,AGL25,AGAMOUS-like 25,K-box region and MADS-box transcription factor family protein,0,0,0,0,0,0,0
BraA03g004180.3C,AT5G10160,NA,NA,Thioesterase superfamily protein,0,0,0,0,0,0,0
BraA03g004190.3C,AT5G10240,ASN3,asparagine synthetase 3,asparagine synthetase 3,0,0,0,0,0,0,0
BraA03g004200.3C,AT5G10260,AtRABH1e,RAB GTPase homolog H1E,RAB GTPase homolog H1E,0,0,0,0,0,0,0
BraA03g004210.3C,AT5G10280,ATMYB64,NA,myb domain protein 92,0,0,0,0,0,0,0
BraA03g004220.3C,AT5G10360,EMB3010,embryo defective 3010,Ribosomal protein S6e,0,0,0,0,0,0,0
BraA03g004230.3C,AT5G10370,NA,NA,helicase domain-containing protein / IBR domain-containing protein / zinc finger protein-related,0,0,0,0,0,0,0
BraA03g004240.3C,AT5G10390,H3.1,histone 3.1,Histone superfamily protein,0,0,0,0,0,0,0
BraA03g004250.3C,AT5G44050,AtDTX28,NA,MATE efflux family protein,0,0,0,0,0,0,0
BraA03g004260.3C,AT5G44050,AtDTX28,NA,MATE efflux family protein,0,0,0,0,0,0,0
BraA03g004270.3C,AT5G10430,AGP4,arabinogalactan protein 4,arabinogalactan protein 4,0,0,0,0,0,0,0
BraA03g004280.3C,AT5G10450,14-3-3lambda,14-3-3 PROTEIN G-BOX FACTOR14 LAMBDA,G-box regulating factor 6,0,0,0,0,0,0,0
BraA03g004290.3C,AT5G65460,KAC2,kinesin like protein for actin based chloroplast movement 2,kinesin like protein for actin based chloroplast movement 2,0,1,0,0,0,0,0
BraA03g004300.3C,AT5G10480,PAS2,PASTICCINO 2,"Protein-tyrosine phosphatase-like, PTPLA",0,0,0,0,0,0,0
BraA03g004310.3C,AT5G10490,MSL2,MSCS-like 2,MSCS-like 2,0,0,0,0,0,0,0
BraA03g004320.3C,AT5G10510,AIL6,AINTEGUMENTA-like 6,AINTEGUMENTA-like 6,0,0,0,0,0,0,0
BraA03g004330.3C,AT5G10530,LecRK-IX.1,L-type lectin receptor kinase IX.1,Concanavalin A-like lectin protein kinase family protein,0,0,0,0,0,0,0
BraA03g004340.3C,AT5G10540,TOP2,thimet metalloendopeptidase 2,Zincin-like metalloproteases family protein,0,0,0,0,0,0,0
BraA03g004350.3C,AT5G10550,GTE2,global transcription factor group E2,global transcription factor group E2,0,0,0,0,0,0,0
BraA03g004360.3C,AT5G10630,HBS1,Hsp70 subfamily B Suppressor 1,Translation elongation factor EF1A/initiation factor IF2gamma family protein,0,0,1,0,0,0,0
BraA03g004370.3C,AT5G10650,JUL1,JAV1- 37 ASSOCIATED UBIQUITIN LIGASE 1,RING/U-box superfamily protein,0,0,0,0,0,0,0
BraA03g004390.3C,AT5G10660,NA,NA,calmodulin-binding protein-related,0,0,0,0,0,0,0
BraA03g004400.3C,AT5G10700,NA,NA,Peptidyl-tRNA hydrolase II (PTH2) family protein,0,0,0,0,0,0,0
BraA03g004410.3C,AT5G10710,NA,NA,NA,0,0,0,0,0,0,0
BraA03g004420.3C,AT5G10720,AHK5,histidine kinase 5,histidine kinase 5,0,0,0,0,0,0,0
BraA03g004430.3C,AT5G10720,AHK5,histidine kinase 5,histidine kinase 5,0,0,0,0,0,0,0
BraA03g004440.3C,AT5G10745,NA,NA,NA,0,0,0,0,0,0,0
BraA03g004450.3C,AT5G10750,NA,NA,Protein of unknown function (DUF1336),0,0,0,0,0,0,0
BraA03g004460.3C,AT5G10780,NA,NA,NA,0,0,0,0,0,0,0
BraA03g004470.3C,AT5G10840,EMP1,endomembrane protein 1,Endomembrane protein 70 protein family,0,0,0,0,0,0,0
BraA03g004480.3C,AT5G01960,NA,NA,RING/U-box superfamily protein,0,0,0,0,0,0,0
BraA03g004490.3C,AT5G10950,NA,NA,Tudor/PWWP/MBT superfamily protein,0,0,0,0,0,0,0
BraA03g004500.3C,AT5G10960,NA,NA,"Polynucleotidyl transferase, ribonuclease H-like superfamily protein",0,0,0,0,0,0,0
BraA03g004510.3C,AT5G10980,H3.3,histone 3.3,Histone superfamily protein,0,0,0,0,0,0,0
BraA03g004520.3C,AT5G11060,KNAT4,KNOTTED1-like homeobox gene 4,KNOTTED1-like homeobox gene 4,0,0,0,0,0,0,0
BraA03g004530.3C,AT5G11070,NA,NA,NA,0,0,0,0,0,0,0
BraA03g004540.3C,AT1G53530,AtIMP1a,NA,Peptidase S24/S26A/S26B/S26C family protein,0,0,0,0,0,0,0
BraA03g004550.3C,AT5G11090,NA,NA,serine-rich protein-related,0,0,0,0,0,0,0
BraA03g004560.3C,AT5G11110,ATSPS2F,sucrose phosphate synthase 2F,sucrose phosphate synthase 2F,0,0,0,0,0,0,0
BraA03g004570.3C,AT5G11170,UAP56a,homolog of human UAP56 a,DEAD/DEAH box RNA helicase family protein,0,0,0,0,1,0,0
BraA03g004580.3C,AT5G11230,NA,NA,Nucleotide-sugar transporter family protein,0,0,0,0,0,0,0
BraA03g004590.3C,AT5G11250,BURNOUT1,BNT1,Disease resistance protein (TIR-NBS-LRR class),0,0,0,0,0,0,0
BraA03g004600.3C,AT5G11250,BURNOUT1,BNT1,Disease resistance protein (TIR-NBS-LRR class),0,0,0,0,0,0,0
BraA03g004610.3C,AT5G11250,BURNOUT1,BNT1,Disease resistance protein (TIR-NBS-LRR class),0,0,0,0,0,0,0
BraA03g004620.3C,AT5G11410,NA,NA,Protein kinase superfamily protein,0,0,0,0,0,0,0
BraA03g004640.3C,AT5G11440,CID5,CTC-interacting domain 5,CTC-interacting domain 5,0,0,0,0,0,0,0
BraA03g004650.3C,AT5G11470,ASI1,ANTI-SILENCING 1,bromo-adjacent homology (BAH) domain-containing protein,0,0,0,0,0,0,0
BraA03g004660.3C,AT3G25860,LTA2,NA,NA,0,0,0,0,0,0,0
BraA03g004670.3C,AT5G11480,EngB-2,NA,P-loop containing nucleoside triphosphate hydrolases superfamily protein,0,0,0,0,0,0,0
BraA03g004680.3C,AT5G11490,AP4B,Adaptor protein complex protein 4B,adaptin family protein,0,0,0,0,0,0,0
BraA03g004690.3C,AT5G11500,NA,NA,NA,0,0,0,0,0,0,0
BraA03g004700.3C,AT5G11510,AtMYB3R4,myb domain protein 3R4,myb domain protein 3r-4,0,0,0,0,0,0,0
BraA03g004710.3C,AT5G11520,ASP3,aspartate aminotransferase 3,aspartate aminotransferase 3,0,0,0,0,0,0,0
BraA03g004720.3C,AT5G11530,EMF1,embryonic flower 1,embryonic flower 1 (EMF1),0,0,0,0,0,0,0
BraA03g004730.3C,AT5G11550,NA,NA,ARM repeat superfamily protein,0,0,0,0,0,0,0
BraA03g004740.3C,AT5G11670,ATNADP-ME2,Arabidopsis thaliana NADP-malic enzyme 2,NADP-malic enzyme 2,0,0,0,0,0,0,0
BraA03g004750.3C,AT5G11680,NA,NA,NA,0,0,0,0,0,0,0
BraA03g004760.3C,AT2G37410,ATTIM17-2,translocase inner membrane subunit 17-2,translocase inner membrane subunit 17-2,0,0,0,0,0,0,0
BraA03g004770.3C,AT5G11700,NA,NA,NA,0,0,0,0,0,0,0
BraA03g004780.3C,AT5G11720,AGLU1,alpha-glucosidase,Glycosyl hydrolases family 31  protein,0,0,0,0,0,0,0
BraA03g004790.3C,AT1G05890,ARI5,ARIADNE 5,RING/U-box superfamily protein,0,0,0,0,0,0,0
BraA03g004800.3C,AT5G11730,NA,NA,"Core-2/I-branching beta-1,6-N-acetylglucosaminyltransferase family protein",0,0,0,0,0,0,0
BraA03g004810.3C,AT5G11730,NA,NA,"Core-2/I-branching beta-1,6-N-acetylglucosaminyltransferase family protein",0,0,0,0,0,0,0
BraA03g004820.3C,AT5G11740,AGP15,arabinogalactan protein 15,arabinogalactan protein 15,0,0,0,0,0,0,0
BraA03g004830.3C,AT5G11750,NA,NA,Ribosomal protein L19 family protein,0,0,0,0,1,0,0
BraA03g004840.3C,AT5G03330,NA,NA,Cysteine proteinases superfamily protein,0,0,0,0,0,0,0
BraA03g004850.3C,AT5G11770,NA,NA,"NADH-ubiquinone oxidoreductase 20 kDa subunit, mitochondrial",0,0,0,0,0,0,0
BraA03g004860.3C,AT5G11790,NDL2,N-MYC downregulated-like 2,N-MYC downregulated-like 2,0,0,1,0,0,0,0
BraA03g004870.3C,AT5G11810,NA,NA,NA,0,0,0,0,0,0,0
BraA03g004880.3C,AT5G11830,NA,NA,Plant self-incompatibility protein S1 family,0,0,0,0,0,0,0
BraA03g004890.3C,AT5G11840,NA,NA,Protein of unknown function (DUF1230),0,0,0,0,0,0,0
BraA03g004900.3C,AT5G11850,NA,NA,Protein kinase superfamily protein,0,0,0,0,0,0,0
BraA03g005000.3C,AT5G11860,SSP5,SCP1-like small phosphatase 5,SCP1-like small phosphatase 5,0,0,0,0,0,0,0
BraA03g005010.3C,AT5G11880,NA,NA,Pyridoxal-dependent decarboxylase family protein,0,0,0,0,0,0,0
BraA03g005020.3C,AT5G11890,EMB3135,EMBRYO DEFECTIVE 3135,NA,0,0,0,0,0,0,0
BraA03g005030.3C,AT5G11900,NA,NA,Translation initiation factor SUI1 family protein,0,0,0,0,0,0,0
BraA03g005040.3C,AT5G11910,NA,NA,alpha/beta-Hydrolases superfamily protein,0,0,0,0,0,0,0
BraA03g005050.3C,AT5G11920,AtcwINV6,6-&1-fructan exohydrolase,6-&1-fructan exohydrolase,0,0,0,0,0,0,0
BraA03g005060.3C,AT5G11920,AtcwINV6,6-&1-fructan exohydrolase,6-&1-fructan exohydrolase,0,0,0,0,0,0,0
BraA03g005070.3C,AT5G11930,ROXY20,NA,Thioredoxin superfamily protein,0,0,0,0,0,0,0
BraA03g005080.3C,AT5G11940,NA,NA,Subtilase family protein,0,0,0,0,0,0,0
BraA03g005090.3C,AT5G41790,CIP1,COP1-interactive protein 1,COP1-interactive protein 1,0,0,0,0,0,0,0
BraA03g005100.3C,AT5G11970,NA,NA,Protein of unknown function (DUF3511),0,0,0,0,0,0,0
BraA03g005110.3C,AT5G11980,COG8,Conserved Oligomeric Golgi Complex 8,conserved oligomeric Golgi complex component-related / COG complex component-related,0,0,0,0,0,0,0
BraA03g005120.3C,AT5G12020,HSP17.6II,17.6 kDa class II heat shock protein,17.6 kDa class II heat shock protein,0,0,0,0,0,0,0
BraA03g005130.3C,AT5G12040,NA,NA,Nitrilase/cyanide hydratase and apolipoprotein N-acyltransferase family protein,0,0,0,0,0,0,0
BraA03g005140.3C,AT5G12050,BG1,BIG GRAIN 1,NA,0,0,0,0,1,0,0
BraA03g005150.3C,AT5G12080,ATMSL10,NA,mechanosensitive channel of small conductance-like 10,0,0,0,0,0,0,0
BraA03g005160.3C,AT5G12120,NA,NA,Ubiquitin-associated/translation elongation factor EF1B protein,0,0,0,0,0,0,0
BraA03g005170.3C,AT5G12180,CPK17,calcium-dependent protein kinase 17,calcium-dependent protein kinase 17,0,0,0,0,0,0,0
BraA03g005180.3C,AT5G12190,NA,NA,RNA-binding (RRM/RBD/RNP motifs) family protein,0,0,0,0,0,0,0
BraA03g005190.3C,AT5G11250,BURNOUT1,BNT1,Disease resistance protein (TIR-NBS-LRR class),0,0,0,0,0,0,0
BraA03g005200.3C,AT5G12230,MED19A,NA,NA,0,0,0,0,0,0,0
BraA03g005210.3C,AT5G12235,CLE22,CLAVATA3/ESR-RELATED 22,CLAVATA3/ESR-RELATED 22,0,0,0,0,0,0,0
BraA03g005220.3C,AT5G12240,NA,NA,NA,0,0,0,0,0,0,0
BraA03g005230.3C,AT5G12260,NA,NA,NA,0,0,0,0,0,0,0
BraA03g005240.3C,AT5G12290,DGS1,DGD1 SUPPRESSOR 1,dgd1 suppressor 1,0,0,0,0,0,0,0
BraA03g005300.3C,AT4G22060,NA,NA,NA,0,0,0,0,0,0,0
BraA03g005320.3C,AT4G22060,NA,NA,NA,0,0,0,0,0,0,0
BraA03g005330.3C,AT5G12310,NA,NA,RING/U-box superfamily protein,0,0,0,0,0,0,0
BraA03g005340.3C,AT5G12370,SEC10,exocyst complex component sec10,exocyst complex component sec10,0,0,0,0,0,0,0
BraA03g005350.3C,AT5G12400,NA,NA,DNA binding;zinc ion binding;DNA binding,0,0,0,0,0,0,0
BraA03g005360.3C,AT5G16350,NA,NA,O-acyltransferase (WSD1-like) family protein,0,0,0,0,0,0,0
BraA03g005380.3C,AT5G12420,NA,NA,O-acyltransferase (WSD1-like) family protein,0,0,0,0,0,0,0
BraA03g005390.3C,AT5G12440,NA,NA,CCCH-type zinc fingerfamily protein with RNA-binding domain,0,0,0,0,0,0,0
BraA03g005400.3C,AT5G12460,NA,NA,Protein of unknown function (DUF604),0,0,0,0,0,0,0
BraA03g005410.3C,AT5G12470,RER4,RETICULATA-RELATED 4,Protein of unknown function (DUF3411),0,0,0,0,0,0,0
BraA03g005420.3C,AT5G12870,ATMYB46,MYB DOMAIN PROTEIN 46,myb domain protein 46,0,0,0,0,0,0,0
BraA03g005430.3C,AT5G12900,NA,NA,NA,0,0,0,0,0,0,0
BraA03g005440.3C,AT5G12920,NA,NA,Transducin/WD40 repeat-like superfamily protein,0,0,0,0,0,0,0
BraA03g005450.3C,AT5G12930,NA,NA,NA,0,0,0,0,0,0,0
BraA03g005460.3C,AT3G06090,NA,NA,NA,0,0,0,0,0,0,0
BraA03g005470.3C,AT5G12950,NA,NA,Putative glycosyl hydrolase of unknown function (DUF1680),0,0,0,0,0,0,0
BraA03g005480.3C,AT5G12970,MCTP5,multiple C2 domain and transmembrane region protein 5,Calcium-dependent lipid-binding (CaLB domain) plant phosphoribosyltransferase family protein,0,0,0,0,0,0,0
BraA03g005490.3C,AT5G12990,CLE40,CLAVATA3/ESR-RELATED 40,CLAVATA3/ESR-RELATED 40,0,0,0,0,0,0,0
BraA03g005500.3C,AT5G13020,AtEML3,NA,Emsy N Terminus (ENT)/ plant Tudor-like domains-containing protein,0,0,0,0,0,0,0
BraA03g005520.3C,AT5G13030,SELO,SELENOPROTEIN O,NA,0,0,0,0,0,0,0
BraA03g005530.3C,AT2G14830,ISTL10,IST1-LIKE 10,Regulator of Vps4 activity in the MVB pathway protein,0,0,0,0,0,0,0
BraA03g005540.3C,AT5G13080,ATWRKY75,ARABIDOPSIS THALIANA WRKY DNA-BINDING PROTEIN 75,WRKY DNA-binding protein 75,0,0,0,0,0,0,0
BraA03g005550.3C,AT5G13090,NA,NA,NA,0,0,0,0,0,0,0
BraA03g005570.3C,AT5G13100,NA,NA,NA,0,0,0,0,0,0,0
BraA03g005580.3C,AT5G13110,G6PD2,glucose-6-phosphate dehydrogenase 2,glucose-6-phosphate dehydrogenase 2,0,0,0,0,0,0,1
BraA03g005590.3C,AT5G13120,ATCYP20-2,ARABIDOPSIS THALIANA CYCLOPHILIN 20-2,cyclophilin 20-2,0,0,0,0,0,0,0
BraA03g005600.3C,AT5G13150,ATEXO70C1,exocyst subunit exo70 family protein C1,exocyst subunit exo70 family protein C1,0,0,0,0,0,0,0
BraA03g005610.3C,AT5G13160,PBS1,avrPphB susceptible 1,Protein kinase superfamily protein,0,0,0,0,0,0,0
BraA03g005620.3C,AT5G13170,AtSWEET15,NA,senescence-associated gene 29,0,0,0,0,0,0,0
BraA03g005630.3C,AT5G13180,ANAC083,NAC domain containing protein 83,NAC domain containing protein 83,0,0,0,0,0,0,0
BraA03g005640.3C,AT5G16640,NA,NA,Pentatricopeptide repeat (PPR) superfamily protein,0,0,0,0,0,0,0
BraA03g005650.3C,AT5G13220,JAS1,JASMONATE-ASSOCIATED 1,jasmonate-zim-domain protein 10,0,0,0,0,0,0,0
BraA03g005660.3C,AT5G13250,NA,NA,RING finger protein,0,0,0,0,0,0,0
BraA03g005670.3C,AT5G13290,CRN,CORYNE,Protein kinase superfamily protein,0,0,0,0,0,0,0
BraA03g005680.3C,AT5G13300,AGD3,ARF-GAP DOMAIN3,ARF GTPase-activating protein,0,0,0,0,0,0,0
BraA03g005690.3C,AT5G13320,AtGH3.12,NA,Auxin-responsive GH3 family protein,0,0,0,0,0,0,0
BraA03g005700.3C,AT5G13330,Rap2.6L,related to AP2 6l,related to AP2 6l,0,0,0,0,0,0,0
BraA03g005710.3C,AT5G13360,NA,NA,Auxin-responsive GH3 family protein,0,0,0,0,0,0,0
BraA03g005720.3C,AT5G13420,TRA2,transaldolase 2,Aldolase-type TIM barrel family protein,0,0,0,0,0,0,0
